100000925|3|||
100000926|3|||
100000927|3|||
100000928|3|||
100000929|3|||
100000930|3|||
100000931|3|||
100000932|3|||
100000933|3|||
100000934|3|||
100000935|3|||
100000936|3|||
100000937|3|||
100000938|3|||
100000939|3|||
100000940|3|||
100000941|3|||
100000942|3|||
100000943|3|||
100000944|3|||
100000945|3|||
100000946|3|||
100000947|3|||
100000948|3|||
100000949|3|||
100000950|3|||
100000951|3|||
100000952|3|||
100000953|3|||
100000954|3|||
100000955|3|||
100000956|3|||
100000957|3|||
100000958|3|||
100000959|3|||
100000960|3|||
100000961|3|||
100000962|3|||
100000963|3|||
100000964|3|||
100001559|2|||
100001560|2|||
100001561|2|||
100001562|2|||
100001563|2|||
100001564|2|||
100001565|2|||
100001566|2|||
100001567|2|||
100001568|2|||
100001569|2|||
100001570|2|||
100001571|2|||
100001572|2|||
100001573|2|||
100001574|2|||
100001575|2|||
100001576|2|||
100001577|2|||
100001578|2|||
100001579|2|||
100001580|2|||
100001581|2|||
100001582|2|||
100001583|2|||
100001584|2|||
100001585|2|||
100001586|2|||
100001587|2|||
100001588|2|||
100001589|2|||
100001590|2|||
100001591|2|||
100001592|2|||
100001593|2|||
100001594|2|||
100001595|2|||
100001596|2|||
100001597|2|||
100001598|2|||
100001599|2|||
100001600|2|||
100001601|2|||
100001602|2|||
100001603|2|||
100001604|2|||
100001605|2|||
100001606|2|||
100001607|2|||
100001608|2|||
100001609|2|||
100001610|2|||
100001611|2|||
100001612|2|||
100001613|2|||
100001614|2|||
100001615|2|||
100001616|2|||
100001617|2|||
100001618|2|||
100001619|2|||
100001620|2|||
100001621|2|||
100001622|2|||
100001623|2|||
100001624|2|||
100001625|2|||
100001626|2|||
100001627|2|||
100001628|2|||
100001629|2|||
100001630|2|||
100001631|2|||
100001632|2|||
100001633|2|||
100001634|2|||
100001635|2|||
100001636|2|||
100001637|2|||
100001638|2|||
100001639|2|||
100001640|2|||
100001641|2|||
100001642|2|||
100001643|4||288.493625|40.73586
100001644|4||284.887291|42.40339
100001645|1|11913210||
100001646|2|||
100001647|2|||
100001648|2|||
100001649|2|||
100001650|2|||
100001651|2|||
100001652|2|||
100001653|2|||
100001654|2|||
100001655|2|||
100001656|2|||
100001657|2|||
100001658|2|||
100001659|2|||
100001660|2|||
100001661|2|||
100001662|2|||
100001663|2|||
100001664|2|||
100001665|2|||
100001666|2|||
100001667|2|||
100001668|2|||
100001669|2|||
100001670|2|||
100001671|2|||
100001672|2|||
100001673|2|||
100001674|2|||
100001675|2|||
100001676|2|||
100001677|2|||
100001678|2|||
100001679|2|||
100001680|2|||
100001681|2|||
100001682|2|||
100001683|2|||
100001684|2|||
100001685|2|||
100001686|2|||
100001687|2|||
100001688|2|||
100001689|2|||
100001690|2|||
100001691|2|||
100001692|2|||
100001693|2|||
100001694|2|||
100001695|2|||
100001696|2|||
100001697|2|||
100001698|2|||
100001699|2|||
100001700|2|||
100001701|2|||
100001702|2|||
100001703|2|||
100001704|2|||
100001705|2|||
100001706|2|||
100001707|2|||
100001708|2|||
100001709|2|||
100001710|2|||
100001711|2|||
100001712|2|||
100001713|2|||
100001714|2|||
100001715|2|||
100001716|2|||
100001717|2|||
100001718|2|||
100001719|2|||
100001720|2|||
100001721|2|||
100001722|2|||
100001723|2|||
100001724|2|||
100001725|2|||
100001726|2|||
100001727|2|||
100001728|2|||
100001729|2|||
